Año de Adjudicación,Tipo,Área Geográfica,País,ONGD,Siglas ONGD,Título,Código,Importe total subvención (€),Plurianual (Si/No),nº de anualidades,Año 1ª (o única) anualidad,Importe 1ª (o única) anualidad €,Año 2ª anualidad,Importe 2ª anualidad €,Año 3ª anualidad,Importe 3ª anualidad €,Año 4ª anualidad,Importe 4ª anualidad €
2007,CONVENIO,AMÉRICA LATINA,"Guatemala, México y Paraguay","CENTRO DE COMUNICACION, INVESTIGACION Y DOCUMENTACION ENTRE EUROPA, ESPAÑA Y AMERICA LATINA",CIDEAL,"INTEGRACIÓN ECONÓMICA Y SOCIAL DE COLECTIVOS VULNERABLES DE ZONAS FRONTERIZAS, MEDIANTE EL APOYO A LA MICRO Y PEQUEÑA EMPRESA EN EL ÁMBITO RURAL, DESDE UN ENFOQUE DE CONSERVACIÓN Y RECUPERACIÓN DEL ENTORNO AMBIENTAL. GUATEMALA, SUR DE MÉXICO, PARAGUAY. 4 AÑOS",07-C01-61/01,"3,200,000.00",Si,4,2007,"793,250.00",2008,"793,250.00",2009,"820,250.00",2010,"793,250.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Etiopía,ONG RESCATE INTERNACIONAL (antes COMITE INTERNACIONAL DE RESCATE ESPAÑA),CIR,"Soberanía alimentaria, diversificación de fuentes de ingresos, mejora de la producción y fortalecimiento del tejido asociativo y de los sistemas de comercialización, incorporando la sostenibilidad medioambiental y la igualdad de género. Región de Somali, Etiopía. 3 años.",07-C01-15/01,"1,760,000.00",Si,3,2007,"823,216.00",2008,"532,216.00",2009,"404,568.00",,
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Jordania,ONG RESCATE INTERNACIONAL (antes COMITE INTERNACIONAL DE RESCATE ESPAÑA),CIR,"Atención integral a mujeres en situación de vulnerabilidad, refugiadas, mujeres de zonas rurales o en situación de pobreza: acceso a la educación básica, capacitación profesional, generación de oportunidades de empleo, atención en salud y promoción de Derechos Humanos. Jordania, Siria. 4 años.",07-C01-26/01,"2,000,000.00",Si,4,2007,"400,000.00",2008,"600,000.00",2009,"500,000.00",2010,"500,000.00"
2007,CONVENIO,EUROPA ORIENTAL,Bosnia-Herzegovina y Serbia (Kosovo),ONG RESCATE INTERNACIONAL (antes COMITE INTERNACIONAL DE RESCATE ESPAÑA),CIR,"CONSTRUCCIÓN DE LA PAZ Y PREVENCIÓN DE CONFLICTOS A TRAVÉS DE LA PROTECCIÓN DE COLECTIVOS EN SITUACIÓN DE MAYOR VULNERABILIDAD, ESPECIALMENTE DISCAPACITADOS VÍCTIMAS DEL CONFLICTO. BOSNIA Y HERZEGOVINA, SERBIA (KOSOVO). 2 AÑOS.",07-C01-38/01,"1,200,000.00",Si,2,2007,"600,000.00",2008,"600,000.00",,,,
2007,CONVENIO,AMÉRICA LATINA,Colombia,ONG RESCATE INTERNACIONAL (antes COMITE INTERNACIONAL DE RESCATE ESPAÑA),CIR,"APOYO INTEGRAL A POBLACIÓN AFRODESCENDIENTE, GARANTIZANDO SUS DERECHOS HUMANOS, ECONÓMICOS, SOCIALES Y CULTURALES. COLOMBIA. 4 AÑOS.",07-C01-52/01,"800,000.00",Si,4,2007,"226,000.00",2008,"191,333.00",2009,"191,333.00",2010,"191,334.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Mozambique,FUNDACIO PRIVADA CLINIC PER A LA RECERCA BIOMEDICA,CLINIC,"CENTRO DE INVESTIGACIÓN EN SALUD PARA LA MEJORA DEL ACCESO DE LA POBLACIÓN VULNERABLE A LOS SERVICIOS DE SALUD Y EL CONOCIMIENTO, MANEJO Y GESTIÓN DE LAS ENFERMEDADES PREVALENTES. MOZAMBIQUE. 4 AÑOS.",07-C01-05/01,"6,316,904.60",Si,4,2007,"1,045,517.76",2008,"1,737,490.19",2009,"1,729,000.00",2010,"1,804,896.65"
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,FUNDACIO PRIVADA CLINIC PER A LA RECERCA BIOMEDICA,CLINIC,"Fortalecimiento del sistema nacional de salud, con especial atención a la salud materno infantil, mediante la facilitación del acceso a los servicios de salud básicos a colectivos vulnerables, el desarrollo de competencias de los profesionales de la salud, la mejora de la planificación y de la gestión sanitaria y la investigación epidemiológica. Marruecos. 4 años.",07-C01-21/01,"8,000,000.00",Si,4,2007,"1,000,000.00",2008,"2,378,000.00",2009,"2,298,000.00",2010,"2,324,000.00"
2007,CONVENIO,AMÉRICA LATINA,Colombia y Ecuador,FUNDACION CODESPA,CODESPA,"PROMOCIÓN DEL TEJIDO ECONÓMICO Y EMPRESARIAL ENTRE LOS SECTORES DE POBLACIÓN MÁS VULNERABLE, MEDIANTE LA CREACIÓN Y EL FORTALECIMIENTO DE CAPACIDADES LOCALES DE PRODUCCIÓN Y COMERCIALIZACIÓN. ECUADOR, COLOMBIA. 4 AÑOS.",07-C01-43/01,"3,500,000.00",Si,4,2007,"625,000.00",2008,"1,025,000.00",2009,"925,000.00",2010,"925,000.00"
2007,CONVENIO,AMÉRICA LATINA,Varios,FUNDACION CODESPA,CODESPA,"FOMENTO DE ALIANZAS PÚBLICO-PRIVADAS PARA EL DESARROLLO CON EMPRESA/S O FUNDACIÓN/ES EMPRESARIAL/ES EN PAÍSES PRIORITARIOS DE LA COOPERACIÓN ESPAÑOLA EN AMÉRICA LATINA, 4 AÑOS",07-C01-54/01,"1,500,000.00",Si,4,2007,"450,000.00",2008,"350,000.00",2009,"350,000.00",2010,"350,000.00"
2007,CONVENIO,AMÉRICA LATINA,Varios,FUNDACION CODESPA,CODESPA,"APOYO A LA INTEGRACIÓN ECONÓMICA DE MUJERES EN SITUACIÓN DE MARGINACIÓN, MEDIANTE LA CAPACITACIÓN, LA GENERACIÓN DE INGRESOS REGULARES Y LA INSERCIÓN EN EL MERCADO LABORAL. SE DESARROLLARÁ EN AL MENOS TRES PAÍSES PRIORITARIOS DE CENTROAMÉRICA. 4 AÑOS",07-C01-70/02,"2,000,000.00",Si,4,2007,"500,000.00",2008,"500,000.00",2009,"500,000.00",2010,"500,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Níger,CRUZ ROJA ESPAÑOLA,CRUZ ROJA,"EMPODERAMIENTO DE LA MUJER MEDIANTE EL FORTALECIMIENTO DEL TEJIDO ECONÓMICO Y SOCIAL CON COMPONENTES DE SENSIBILIZACIÓN Y DE FORMACIÓN EN SALUD E HIGIENE. REGIÓN DE TAHOUA, NÍGER. 4 AÑOS.",07-C01-06/01,"1,200,000.00",Si,4,2007,"100,000.00",2008,"400,000.00",2009,"285,000.00",2010,"415,000.00"
2007,CONVENIO,AMÉRICA LATINA,Paraguay,CRUZ ROJA ESPAÑOLA,CRUZ ROJA,"FORTALECIMIENTO DE SERVICIOS DE ATENCIÓN PRIMARIA, CON ÉNFASIS EN SALUD MATERNO INFANTIL Y SEXUAL Y REPRODUCTIVA. PARAGUAY. 4 AÑOS.",07-C01-53/01,"2,000,000.00",Si,4,2007,"232,800.00",2008,"443,300.00",2009,"627,900.00",2010,"696,000.00"
2007,CONVENIO,AMÉRICA LATINA,Varios,CRUZ ROJA ESPAÑOLA,CRUZ ROJA,"PREVENCIÓN DE LA VIOLENCIA EN ZONAS URBANAS Y PERIURBANAS CON ESPECIAL ATENCIÓN AL FENÓMENO DE LAS MARAS EN LOS PAÍSES CENTROAMERICANOS. GUATEMALA, EL SALVADOR, HONDURAS, NICARAGUA, REPÚBLICA DOMINICANA, HAITÍ, COSTA RICA Y PANAMÁ. 4 AÑOS.",07-C01-64/01,"3,000,000.00",Si,4,2007,"250,000.00",2008,"600,000.00",2009,"1,000,000.00",2010,"1,150,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Sudán,FUNDACION ENTRECULTURAS - FE Y ALEGRIA,ENTRECULTURAS,"APOYO A LA RECONSTRUCCIÓN EN SUR SUDÁN, A TRAVÉS DE LA REDINAMIZACIÓN DEL SISTEMA EDUCATIVO Y LA PROMOCIÓN Y CONSOLIDACIÓN DE LA PAZ. SUDÁN. 4 AÑOS.",07-C01-07/01,"2,800,000.00",Si,4,2007,"878,548.00",2008,"812,617.00",2009,"531,376.00",2010,"577,459.00"
2007,CONVENIO,AMÉRICA LATINA,Varios,FUNDACION ENTRECULTURAS - FE Y ALEGRIA,ENTRECULTURAS,"PROMOCIÓN DEL ACCESO UNIVERSAL A LA EDUCACIÓN MEDIANTE LA MEJORA DE LA FORMACIÓN PROFESIONAL Y TÉCNICA, DESDE UN ENFOQUE INTEGRAL. VARIOS PAÍSES DE AMÉRICA DEL SUR. 4 AÑOS.",07-C01-44/01,"1,900,000.00",Si,4,2007,"660,054.00",2008,"517,063.00",2009,"346,343.00",2010,"376,540.00"
2007,CONVENIO,ESPAÑA,España,FUNDACION ENTRECULTURAS - FE Y ALEGRIA,ENTRECULTURAS,"Campaña de Educación para el Desarrollo y Sensibilización Social para favorecer la participación de la sociedad civil en una asociación mundial para el desarrollo, especialmente dirigida a la población joven y el sector educativo, favoreciendo el establecimiento de otras iniciativas de participación y de redes Norte-Sur España y la implicación directa de los jóvenes en el desarrollo de actividades e iniciativas concretas y su compromiso activo contra la pobreza y la desigualdad. 4 años.",07-C01-71/01,"1,450,000.00",Si,4,2007,"383,579.00",2008,"339,296.00",2009,"345,867.00",2010,"381,258.00"
2007,CONVENIO,AMÉRICA LATINA,"Bolivia, Ecuador y Perú",EDUCACION SIN FRONTERAS - ESPAÑA,ESF,"FORMACIÓN INTEGRAL Y TÉCNICA DE JÓVENES Y ADOLESCENTES DE ZONAS RURALES VULNERABLES, DIRIGIDA A POTENCIAR LAS VOCACIONES PRODUCTIVAS DE LA ZONA ANDINA. PERÚ, ECUADOR, BOLIVIA. 4 AÑOS",07-C01-45/01,"5,000,000.00",Si,4,2007,"568,035.50",2008,"1,455,125.40",2009,"1,450,469.67",2010,"1,526,369.43"
2007,CONVENIO,AMÉRICA LATINA,Varios,EDUCACION SIN FRONTERAS - ESPAÑA,ESF,"Mejora de la calidad educativa de niños, jóvenes y adultos en Centroamérica mediante el fortalecimiento de la comunidad educativa y la sociedad civil con ámbito regional, adaptada a las necesidades sociolingüísticas y de la población de cada país, y fortalecimiento de las capacidades de las administraciones locales. Guatemala, El Salvador, Nicaragua, Honduras, Costa Rica, Panamá, República Dominicana y Haití. 4 años.",07-C01-65/01,"5,500,000.00",Si,4,2007,"546,575.48",2008,"1,654,699.19",2009,"1,654,546.32",2010,"1,644,179.01"
2007,CONVENIO,ESPAÑA,España,EDUCACION SIN FRONTERAS - ESPAÑA,ESF,"EDUCACIÓN Y SENSIBILIZACIÓN EN ESPAÑA SOBRE LOS ODM, LA COOPERACIÓN AL DESARROLLO Y LA COOPERACIÓN CULTURAL, A TRAVÉS DE INSTRUMENTOS COMUNICATIVOS Y CULTURALES. 4 AÑOS.",07-CO1-73/02,"916,800.00",Si,4,2007,"209,000.00",2008,"227,500.00",2009,"250,000.00",2010,"230,300.00"
2007,CONVENIO,AMÉRICA LATINA,"Bolivia, Ecuador y Perú",FUNDACION DE AYUDA CONTRA LA DROGADICCION,FAD,"PROTECCIÓN INTEGRAL Y AYUDA CONTRA LA DROGADICCIÓN DE NIÑOS Y ADOLESCENTES DE LA CALLE. BOLIVIA, ECUADOR, PERÚ. 4 AÑOS.",07-C01-46/01,"3,000,000.00",Si,4,2007,"750,000.00",2008,"900,000.00",2009,"750,000.00",2010,"600,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Angola y Mozambique,FEDERACION DE ASOCIACIONES DE MEDICUS MUNDI EN ESPAÑA,FAMME,"INCREMENTO DEL ACCESO Y LA CALIDAD DE LOS CUIDADOS DE SALUD PRIMARIA MEDIANTE EL FORTALECIMIENTO DE LOS SERVICIOS NACIONALES DE SALUD, PRIORIZANDO EL ÁMBITO RURAL Y DE ACUERDO A LAS POLÍTICAS PÚBLICAS DE SALUD. ANGOLA, MOZAMBIQUE. 4 AÑOS.",07-C01-08/01,"6,000,000.00",Si,4,2007,"1,600,000.00",2008,"1,600,000.00",2009,"1,400,000.00",2010,"1,400,000.00"
2007,CONVENIO,AMÉRICA LATINA,"Guatemala, El Salvador, Honduras, Nicaragua",FEDERACION DE ASOCIACIONES DE MEDICUS MUNDI EN ESPAÑA,FAMME,"FORTALECIMIENTO DE SISTEMAS PÚBLICOS DE SALUD Y DESARROLLO EN EL NIVEL DESCENTRALIZADO, CON ESPECIAL INCIDENCIA EN MATERIA DE SALUD SEXUAL Y REPRODUCTIVA. EL SALVADOR, HONDURAS, GUATEMALA, NICARAGUA. 4 AÑOS.",07-C01-66/01,"6,000,000.00",Si,4,2007,"1,300,000.00",2008,"1,650,000.00",2009,"1,525,000.00",2010,"1,525,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Guinea Ecuatorial,FEDERACION ESPAÑOLA DE RELIGIOSOS DE ENSEÑANZA TITULARES DE CENTROS CATOLICOS (FERE - CECA),FERE-CECA,"APOYO AL FORTALECIMIENTO INSTITUCIONAL Y AL SISTEMA EDUCATIVO, REFORZANDO LA CALIDAD Y LA ATENCIÓN EDUCATIVA A FAVOR DE LA POBLACIÓN  ESCOLAR Y GARANTIZANDO LA DOTACIÓN DE LOS MEDIOS HUMANOS Y MATERALES NECESARIOS. GUINEA ECUATORIAL. 3 AÑOS.",07-C01-09/01,"11,570,000.00",Si,3,2007,"3,662,000.00",2008,"3,846,000.00",2009,"4,062,000.00",,
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,FUNDACION PROMOCION SOCIAL DE LA CULTURA,FPSC,"Apoyo a la mejora de la capacidad productiva del sector agropecuario del Sur del Líbano, a través de la reconstrucción de infraestructuras, capacitación de los ganaderos y refuerzo de sus asociaciones y mejora y racionalización de los sistemas productivos y de la comercialización. Líbano. 3 años.",07-C01-25/01,"3,000,000.00",Si,3,2007,"600,000.00",2008,"1,200,000.00",2009,"1,200,000.00",,
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Guinea Ecuatorial,FUNDACION DE RELIGIOSOS SOCIO-SANITARIOS,FRS,"FORTALECIMIENTO INSTITUCIONAL DEL SISTEMA DE SALUD Y MEJORA DE LA ASISTENCIA SOCIO-SANITARIA, MEDIANTE EL FUNCIONAMIENTO DE PUESTOS Y  CENTROS DE SALUD Y LA CAPACITACIÓN DE PROFESIONALES Y DE LA POBLACIÓN. GUINEA ECUATORIAL. 4 AÑOS.",07-C01-10/01,"9,500,000.00",Si,4,2007,"1,400,000.00",2008,"2,500,000.00",2009,"2,700,000.00",2010,"2,900,000.00"
2007,CONVENIO,AMÉRICA LATINA,Ecuador,FUNDACION DE RELIGIOSOS SOCIO-SANITARIOS,FRS,"FORTALECIMIENTO INSTITUCIONAL DEL SISTEMA DE SALUD Y MEJORA DE LA ASISTENCIA SOCIO-SANITARIA, MEDIANTE EL FUNCIONAMIENTO DE PUESTOS Y CENTROS DE SALUD Y LA CAPACITACIÓN DE PROFESIONALES Y DE LA POBLACIÓN. ECUADOR. 4 AÑOS.",07-C01-49/01,"2,800,000.00",Si,4,2007,"400,000.00",2008,"700,000.00",2009,"800,000.00",2010,"900,000.00"
2007,CONVENIO,ASIA,Filipinas,FUNDACION HUMANISMO Y DEMOCRACIA,HUMANISMO Y DEMOCRACIA,"Apoyo al desarrollo humano sostenible y lucha contra la pobreza en comunidades de Bicol afectadas por el tifón Durian y en la isla de Mindanao, mediante la mejora del sector agrario productivo, el fortalecimiento de la comunidad escolar y el acceso y abastecimiento de agua potable. Filipinas. 4 años.",07-C01-30/01,"5,420,000.00",Si,4,2007,"1,000,000.00",2008,"1,400,000.00",2009,"1,400,000.00",2010,"1,620,000.00"
2007,CONVENIO,ASIA,Filipinas,FUNDACION HUMANISMO Y DEMOCRACIA,HUMANISMO Y DEMOCRACIA,MEJORA DE LA CALIDAD DE VIDA Y EL ACCESO A LOS SERVICIOS DE VÍCTIMAS DE LA VIOLENCIA DE GÉNERO. FILIPINAS. 3 AÑOS,07-C01-35/01 ,"1,234,000.00",Si,3,2007,"350,000.00",2008,"460,000.00",2009,"424,000.00",,
2007,CONVENIO,AMÉRICA LATINA,Haití y República Dominicana,FUNDACION HUMANISMO Y DEMOCRACIA,HUMANISMO Y DEMOCRACIA,"ACCESO AL AGUA POTABLE, SANEAMIENTO AMBIENTAL INTEGRAL Y MEJORA DE LAS CONDICIONES DE SALUD EN LA REGIÓN SUROESTE DE REPÚBLICA DOMINICANA Y SURESTE DE HAITÍ Y EN BARRIOS PERIURBANOS DE SANTO DOMINGO. REPÚBLICA DOMINICANA Y HAITÍ. 4 AÑOS.",07-C01-67/01,"7,000,000.00",Si,4,2007,"1,000,000.00",2008,"2,000,000.00",2009,"2,000,000.00",2010,"2,000,000.00"
2007,CONVENIO,ASIA,Filipinas,FUNDACION INTERED. RED DE INTERCAMBIO Y SOLIDARIDAD,INTERED,"DESARROLLO INTEGRAL Y SOSTENIBLE DE COMUNIDADES RURALES DE BICOL Y CARAGA (MINDANAO), CON ESPECIAL ATENCIÓN A LA MUJER, A TRAVÉS DE LA ARTICULACIÓN Y EL FORTALECIMIENTO DEL TEJIDO PRODUCTIVO Y SOCIAL, DESDE LA PARTICIPACIÓN COMUNITARIA. FILIPINAS. 4 AÑOS.",07-C01-31/01,"3,500,000.00",Si,4,2007,"553,924.89",2008,"920,325.11",2009,"1,009,875.00",2010,"1,015,875.00"
2007,CONVENIO,AMÉRICA LATINA,Guatemala y República Dominicana,FUNDACION INTERED. RED DE INTERCAMBIO Y SOLIDARIDAD,INTERED,"EDUCACIÓN BÁSICA DE JÓVENES Y ADULTOS A TRAVÉS DE LA UNIVERSALIZACIÓN DE LA ALFABETIZACIÓN, EN EL MARCO DE LA EDUCACIÓN PARA TODOS, CON ESPECIAL ATENCIÓN A LAS MUJERES. GUATEMALA, REPÚBLICA DOMINICANA. 4 AÑOS.",07-C01-62/01,"3,000,000.00",Si,4,2007,"705,000.00",2008,"765,000.00",2009,"765,000.00",2010,"765,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,"Chad, Etiopía, Mozambique y Sudán","FUNDACIO INTERMON OXFAM, FUNDACIO PRIVADA",INTERMON OXFAM,"GESTIÓN DE CRISIS HUMANITARIAS A TRAVÉS DE INTERVENCIONES EN EL CAMPO DEL AGUA, EL SANEAMIENTO AMBIENTAL Y LA SEGURIDAD ALIMENTARIA, DIRIGIDA A POBLACIONES DESPLAZADAS, REFUGIADAS Y RETORNADAS Y/O AFECTADA POR DESASTRES NATURALES. SUDÁN, CHAD, ETIOPÍA, MOZAMBIQUE, 4 AÑOS",07-C01-11/01,"7,843,956.00",Si,4,2007,"1,891,300.74",2008,"1,999,026.03",2009,"1,976,814.60",2010,"1,976,814.63"
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS Y ÁFRICA SUBSAHARIANA,"Argelia, Marruecos, Mauritamia, Senegal y Túnez",INSTITUTO DE PROMOCION Y APOYO AL DESARROLLO,IPADE,"MEJORA DE LAS CONDICIONES DE VIDA REDUCIENDO LOS RIESGOS AMBIENTALES EN ZONAS RURALES VULNERABLES POR SU DEPENDENCIA DE LOS RECURSOS NATURALES EN ZONAS ECOLÓGICAMENTE SENSIBLES. MARRUECOS, TÚNEZ, MAURITANIA, ARGELIA, SENEGAL. 4 AÑOS.",07-C01-18/01,"6,000,000.00",Si,4,2007,"600,000.00",2008,"1,800,000.00",2009,"1,800,000.00",2010,"1,800,000.00"
2007,CONVENIO,ASIA,"Camboya, Filipinas y Vietnam",INSTITUTO DE PROMOCION Y APOYO AL DESARROLLO,IPADE,"CONSERVACIÓN DE LA BIODIVERSIDAD Y MEJORA DE LAS CONDICIONES DE VIDA REDUCIENDO LOS RIESGOS AMBIENTALES EN ZONAS RURALES VULNERABLES POR SU DEPENDENCIA DE LOS RECURSOS NATURALES EN ZONAS ECOLÓGICAMENTE SENSIBLES. VIETNAM, FILIPINAS, CAMBOYA. 4 AÑOS.",07-C01-32/01,"5,300,000.00",Si,4,2007,"500,000.00",2008,"1,600,000.00",2009,"1,600,000.00",2010,"1,600,000.00"
2007,CONVENIO,AMÉRICA LATINA,"Bolivia, Ecuador y Perú",INSTITUTO DE PROMOCION Y APOYO AL DESARROLLO,IPADE,"MEJORA DE LAS CONDICIONES DE VIDA REDUCIENDO LOS RIESGOS AMBIENTALES EN ZONAS RURALES VULNERABLES POR SU DEPENDENCIA DE LOS RECURSOS NATURALES EN ZONAS ECOLÓGICAMENTE SENSIBLES. BOLIVIA, PERÚ, ECUADOR. 4 AÑOS.",07-C01-51/01,"3,100,000.00",Si,4,2007,"500,000.00",2008,"800,000.00",2009,"900,000.00",2010,"900,000.00"
2007,CONVENIO,ESPAÑA,España,INSTITUTO DE PROMOCION Y APOYO AL DESARROLLO,IPADE,"Promoción y sensibilización sobre las tres grandes cumbres de sostenibilidad medioambiental entre la sociedad española, destacando la vinculación entre la adecuada sostenibilidad medioambiental y la erradicación de la pobreza y los acuerdos tomados en estas cumbres internacionales. España. 4 años",07-C01-72/01,"1,200,000.00",Si,4,2007,"300,000.00",2008,"300,000.00",2009,"300,000.00",2010,"300,000.00"
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS Y ÁFRICA SUBSAHARIANA,"Argelia, Marruecos, Mauritamia, Senegal y Túnez",INSTITUTO SINDICAL DE COOPERACION AL DESARROLLO (ISCOD),ISCOD,"Fortalecimiento de organizaciones de trabajadores promoviendo la formación sindical y facilitando su intervención en el mercado de trabajo y en los procesos de codesarrollo. Se destinará a políticas laborales de equidad de género al menos un 30 % del convenio. Marruecos, Mauritania, Argelia, Túnez, Senegal. 4 años.",07-C01-19/01,"3,000,000.00",Si,4,2007,"750,000.00",2008,"750,000.00",2009,"750,000.00",2010,"750,000.00"
2007,CONVENIO,EUROPA ORIENTAL,Bosnia-Herzegovina y Serbia (Kosovo),INSTITUTO SINDICAL DE COOPERACION AL DESARROLLO (ISCOD),ISCOD,"FORTALECIMIENTO DE INSTITUCIONES DE DIÁLOGO SOCIAL. BOSNIA Y HERZEGOVINA, SERBIA. 2 AÑOS.",07-C01-39/01,"1,000,000.00",Si,2,2007,"500,000.00",2008,"500,000.00",,,,
2007,CONVENIO,AMÉRICA LATINA,Varios,INSTITUTO SINDICAL DE COOPERACION AL DESARROLLO (ISCOD),ISCOD,"Fortalecimiento de organizaciones de trabajadores promoviendo la formación sindical y facilitando su intervención en el mercado de trabajo y en los procesos de codesarrollo. Se destinará a políticas laborales de equidad de género al menos un 30 % del convenio. Centroamérica, Caribe y América del Sur. 4 años.",07-C01-58/01,"9,000,000.00",Si,4,2007,"1,400,000.00",2008,"2,350,000.00",2009,"2,400,000.00",2010,"2,850,000.00"
2007,CONVENIO,AMÉRICA LATINA,"El Salvador, Honduras y Nicaragua",INGENIERIA SIN FRONTERAS - ASOCIACION PARA EL DESARROLLO,ISF,"REDUCCIÓN DE LA VULNERABILIDAD EN ÁREAS EMPOBRECIDAS, A TRAVÉS DEL ACCESO AL AGUA POTABLE, EL SANEAMIENTO Y LA GESTIÓN SOSTENIBLE DE RECURSOS HÍDRICOS Y DEL TERRITORIO, CON ENFOQUE DE CUENCA HIDROGRÁFICA. EL SALVADOR, HONDURAS, NICARAGUA. 4 AÑOS.",07-C01-68/01,"5,980,000.00",Si,4,2007,"700,000.00",2008,"1,700,000.00",2009,"1,700,000.00",2010,"1,880,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Mozambique,FUNDACIÓN JOVENES Y DESARROLLO,JOVENES Y DESARROLLO,"Apoyo a la Reforma de la Formación Profesional, mediante la formación de profesores y gestores y la mejora de las condiciones de enseñanza en las escuelas, e incremento de la inserción socio-profesional de los jóvenes egresados, con especial atención a la participación de la mujer. Mozambique. 4 años",07-C01-12/01,"3,200,000.00",Si,4,2007,"600,000.00",2008,"800,000.00",2009,"900,000.00",2010,"900,000.00"
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Etiopía,MANOS UNIDAS COMITE CATOLICO DE LA CAMPAÑA CONTRA EL HAMBRE EN EL MUNDO,MANOS UNIDAS,"REDUCCIÓN DEL DESEMPLEO EN LAS ZONAS URBANAS DEL NORTE DE ETIOPÍA, MEDIANTE LA GENERACIÓN Y DIVERSIFICACIÓN DE INGRESOS, PRESTANDO UNA ESPECIAL ATENCIÓN A JÓVENES Y MUJERES CABEZA DE FAMILIA. ZONA NORTE DE ETIOPÍA. 3 AÑOS.",07-C01-13/01,"2,400,000.00",Si,3,2007,"400,000.00",2008,"1,000,000.00",2009,"1,000,000.00",,
2007,CONVENIO,ÁFRICA SUBSAHARIANA,Senegal,MANOS UNIDAS COMITE CATOLICO DE LA CAMPAÑA CONTRA EL HAMBRE EN EL MUNDO,MANOS UNIDAS,"DESARROLLO INTEGRAL SOSTENIBLE, EQUILIBRADO TERRITORIALMENTE, MEDIANTE EL ACCESO A SERVICIOS BÁSICOS, LA GENERACIÓN Y DIVERSIFICACIÓN DE INGRESOS Y EL REFORZAMIENTO DE LAS CAPACIDADES SOCIALES, ECONÓMICAS E INSTITUCIONALES, EN CASAMANCE. SENEGAL. 4 AÑOS.",07-C01-14/01,"4,000,000.00",Si,4,2007,"800,000.00",2008,"1,000,000.00",2009,"1,200,000.00",2010,"1,000,000.00"
2007,CONVENIO,EUROPA ORIENTAL,Bosnia-Herzegovina y Serbia (Kosovo),MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,"AUMENTO DE CAPACIDADES SOCIALES Y ECONÓMICAS, Y FORTALECIMIENTO DEL TEJIDO PRODUCTIVO Y LA INSERCIÓN EN EL MERCADO LABORAL, ATENDIENDO ESPECIALMENTE A COLECTIVOS VULNERABLES. BOSNIA Y HERZEGOVINA, SERBIA (INCLUIDO KOSOVO). 2 AÑOS.",07-C01-37/01,"1,000,000.00",Si,2,2007,"100,000.00",2008,"900,000.00",,,,
2007,CONVENIO,AMÉRICA LATINA,Colombia,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,Apoyo y protección a la población afectada por el conflicto interno y asistencia y acompañamiento de las víctimas y sus asociaciones en su proceso de restablecimiento y reparación de acuerdo al marco de derechos recogidos en el ordenamiento jurídico colombiano. Colombia. 3 años.,07-C01-47/01,"2,360,000.00",Si,3,2007,"986,666.00",2008,"686,667.00",2009,"686,667.00",,
2007,CONVENIO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Territorios Palestinos,FUNDACION MUNDUBAT - MUNDUBAT FUNDAZIOA,MUNDUBAT,"Protección y desarrollo integral de la población palestina de Jerusalén Este,a través del fortalecimiento de las capacidades organizativas de la sociedad civil, de la defensa de sus derechos civiles y sociales, del apoyo a la prestación de servicios sociales básicos y del impulso del desarrollo económico y la creación de empleo. Jerusalén Este. 3 años",07-C01-28/02,"2,000,000.00",Si,3,2007,"700,000.00",2008,"650,000.00",2009,"650,000.00",,
2007,CONVENIO,AMÉRICA LATINA,Colombia,FUNDACION MUNDUBAT - MUNDUBAT FUNDAZIOA,MUNDUBAT,FORTALECIMIENTO DE LAS ESTRUCTURAS ORGANIZATIVAS PROPIAS DE LOS PUEBLOS INDÍGENAS PARA LA INCIDENCIA POLÍTICA Y DEFENSA DE SUS DERECHOS. COLOMBIA. 4 AÑOS,07-C01-50/01,"2,000,000.00",Si,4,2007,"484,711.74",2008,"532,543.67",2009,"544,939.22",2010,"437,805.37"
